loss_train,loss_val,ssim_train,ssim_val,mse_train,mse_val
0.019558326142995526,0.0028717597661953834,0.6888757944107056,0.8640475869178772,0.01956271193921566,0.0028785415925085545
0.0030005086034727065,0.0015521771888921245,0.8759776949882507,0.8932482004165649,0.0030006791930645704,0.0015568413073197007
