loss_train,loss_val,ssim_train,ssim_val,mse_train,mse_val
0.04237604587303597,0.0066565821503496,0.6519485116004944,0.8579394817352295,0.04238542169332504,0.0066131120547652245
0.00834637559848468,0.003461775557500207,0.8275535106658936,0.8809588551521301,0.008346498012542725,0.0034121645148843527
