loss_train,loss_val,ssim_train,ssim_val,mse_train,mse_val
0.044393644250176986,0.009519940824247897,0.652738630771637,0.8068414926528931,0.044402290135622025,0.00952061079442501
0.016976305480842672,0.007309511258629047,0.808943510055542,0.8300474286079407,0.01697622798383236,0.007309028413146734
