loss_train,loss_val,ssim_train,ssim_val,mse_train,mse_val
0.03552096980907347,0.013958667579572648,0.6864868998527527,0.8209102749824524,0.03552772477269173,0.014027039520442486
0.00680715497648461,0.004394023213535547,0.8665773272514343,0.8653575778007507,0.006807869765907526,0.004407089669257402
