loss_train,loss_val,ssim_train,ssim_val,mse_train,mse_val
0.034174453868788014,0.007322224070473264,0.6469970941543579,0.8098046183586121,0.03418101742863655,0.007336690556257963
0.0071608217620535075,0.0034579426121328855,0.8540946245193481,0.8557477593421936,0.007161421235650778,0.0034624007530510426
